date,temp_anom,cpi,oil,pce_nom,unemploy,pop,y10,sp500,div,gold,infl,dloil,pce_real,act,unrate,dy10,ret_eq,ret_bond,ret_gold,temp_shock
1990-08-01,0.2744,131.6,27.167391304347827,3865.0,7188.0,250439.0,8.75,330.75,11.7833,394.73,10.99244327839699,45.890667796609065,29.369300911854104,-0.2280352645094741,2.870159999041683,0.27999999999999936,-9.102049253877395,-2.4502036065330772,7.593438798462593,-0.014360318434350483
1990-09-01,0.2134,132.7,34.899,3886.7,7368.0,250751.0,8.89,315.41,11.83,389.32,9.988706936334424,25.044077050009594,29.28937452901281,-0.27251359395390473,2.938373127126113,0.14000000000000057,-5.269265861963122,-1.2232255780278731,-2.2124281763056253,-0.07591151868463278
1990-10-01,0.3798,133.5,36.022608695652174,3887.1,7459.0,251057.0,8.72,307.12,11.9267,380.74,7.21264380257054,3.168858515543338,29.11685393258427,-0.5907626728196114,2.9710384494357855,-0.16999999999999993,-2.9414423537897005,1.499779683119121,-2.82954365827921,0.08993728106508492
1990-11-01,0.3525,133.8,33.06727272727273,3888.4,7764.0,251346.0,8.39,315.29,12.0133,381.73,2.6936038245889193,-8.560270675767123,29.06128550074738,-0.19102862097848394,3.0889689909527105,-0.33000000000000007,2.7179797872577898,3.142199681284257,0.035215508706176735,0.06208608081480255
1990-12-01,0.2834,133.8,28.273500000000002,3877.8,7901.0,251626.0,8.08,328.75,12.09,376.95,0.0,-15.661908370341715,28.982062780269057,-0.2729779450008962,3.1399775857820735,-0.3100000000000005,4.486468562032287,3.1791666666666702,-1.2600999760818077,-0.007565119435479661
1991-01-01,0.2966,134.6,23.566363636363636,3857.6,8015.0,251889.0,8.09,325.49,12.1067,383.64,7.153523419798802,-18.210454447403723,28.659732540861814,-1.1184023586497283,3.1819571319112785,0.009999999999999787,-1.2832298886825158,-0.0027936183165651156,1.1630790685540404,0.005083680314238004
1991-02-01,0.3997,134.8,19.536,3883.3,8265.0,252135.0,7.85,362.26,12.1133,363.83,1.7817375210949393,-18.756150835469796,28.807863501483677,0.5155297903423506,3.2780058302100064,-0.2400000000000002,10.832830198997643,2.4456885399087565,-5.450266855148644,0.1076324800639557
1991-03-01,0.2408,135.0,19.0825,3929.7,8586.0,252372.0,8.11,372.28,12.11,363.34,1.7790959522677952,-2.348723267786035,29.108888888888888,1.03951995135807,3.40212067899767,0.2599999999999998,2.850859902618867,-1.5740913293556476,-0.2830270525467249,-0.05181872018632663
1991-04-01,0.4324,135.2,19.18,3923.9,8439.0,252643.0,8.04,379.68,12.13,358.38,1.7764622045209677,0.5096384764803563,29.022928994082843,-0.2957415081417558,3.340286491214876,-0.07000000000000028,2.0860940158642824,1.0877948162899216,-1.522554420876343,0.13923007956339117
1991-05-01,0.3078,135.6,19.186818181818182,3950.0,8736.0,252913.0,8.07,377.99,12.14,356.95,3.54505427691727,0.03554207626832451,29.129793510324486,0.36753098370065906,3.4541522183517652,0.030000000000001137,-0.4742401974748212,0.13457881025688498,-0.6952371921230771,0.01407887931310886
1991-06-01,0.4286,136.0,18.1675,3957.1,8692.0,253207.0,8.28,378.29,12.15,366.72,3.534612275709037,-5.458920670932121,29.096323529411762,-0.11496553883660887,3.4327644970320725,0.20999999999999908,0.0520789289030192,-1.3020510229757456,2.4057387908093197,0.1343276790628265
1991-07-01,0.4633,136.2,19.39695652173913,3982.4,8586.0,253493.0,8.27,380.23,12.1933,367.69,1.763409575231023,6.5481889930897985,29.239353891336272,0.49037108974090415,3.387075777240397,-0.009999999999999787,0.6314514997345007,0.6230492020640797,0.11720697879624709,0.16847647881254418
1991-08-01,0.3615,136.6,19.772727272727273,3985.4,8666.0,253807.0,7.9,389.4,12.2367,356.31,3.519064105533687,1.9187404290816001,29.175695461200586,-0.2179522436121406,3.4144054340502823,-0.3699999999999992,2.3513492163309238,3.355911324538853,-3.4371606820661427,0.06612527856226186
1991-09-01,0.3473,137.2,20.50190476190476,4001.2,8722.0,254126.0,7.65,387.2,12.28,348.74,5.259321786113702,3.6214219312509677,29.16326530612245,-0.0426135642553227,3.4321557022894154,-0.25,-0.7409085690279972,2.220056517823858,-2.585724772000564,0.051374078311979654
1991-10-01,0.2451,137.4,22.20608695652174,3992.9,8842.0,254435.0,7.53,386.88,12.2533,358.69,1.7479973957570394,7.98486414836157,29.060407569141194,-0.3533196684567308,3.4751508243755773,-0.1200000000000001,0.03524118085717397,1.4518335503535806,2.667518231385557,-0.051377121938302656
1991-11-01,0.2492,137.8,21.108571428571427,4020.6,8931.0,254718.0,7.42,385.92,12.2267,360.17,3.48837454957156,-5.068725169082233,29.17706821480406,0.4006382492947935,3.5062304195227663,-0.11000000000000032,-0.275476832600676,1.2168021208690392,0.12106577195751811,-0.04782832218858499
1991-12-01,0.2333,137.9,18.41095238095238,4037.7,9198.0,254964.0,7.09,388.51,12.2,361.73,0.8705114636374134,-13.673346120942043,29.27991298042059,0.3518651480901802,3.6075681272650257,-0.33000000000000007,0.8576806491330249,3.1857907113635493,0.35965087526950157,-0.06427952243886731
1992-01-01,0.3567,138.1,18.163636363636364,4101.9,9283.0,255214.0,7.03,416.08,12.24,354.45,1.7391307391886102,-1.3524132210168016,29.702389572773352,1.432578245937588,3.6373396443768757,-0.05999999999999961,6.955781608473564,0.9259057717342793,-2.178006049790948,0.058569277310850376
1992-02-01,0.3431,138.6,18.0535,4116.8,9454.0,255448.0,7.34,412.56,12.28,353.91,4.336831608667424,-0.6082021617321409,29.702741702741704,0.001185520377777749,3.700948921111146,0.3099999999999996,-0.9632550005932699,-2.255569300722282,-0.5138675119721547,0.04441807706056816
1992-03-01,0.3052,139.3,17.63090909090909,4134.3,9460.0,255703.0,7.54,407.36,12.32,344.34,6.045352835948492,-2.3686011720731592,29.679109834888727,-0.07959290082282244,3.699604619421751,0.20000000000000018,-1.52050057460816,-1.4921127363290425,-3.245089620349173,0.005966876810285848
1992-04-01,0.1556,139.5,18.91904761904762,4149.0,9415.0,255992.0,7.48,407.41,12.32,338.62,1.721664570792214,7.051566501910056,29.741935483870968,0.2114593307998902,3.6778493077908685,-0.05999999999999961,0.120482767591484,0.9648612857673122,-1.8185727123900541,-0.14418432343999651
1992-05-01,0.164,139.7,19.8885,4176.1,9744.0,256285.0,7.39,414.81,12.32,337.24,1.7191980017951636,4.997245014361562,29.89334287759485,0.5077790301554863,3.8020172854439394,-0.09000000000000075,1.9039840563709614,1.2000668331837425,-0.5516356647106591,-0.13633552369027882
1992-06-01,0.1522,140.2,21.15818181818182,4195.0,10040.0,256589.0,7.26,408.27,12.32,340.81,4.287250005088339,6.188500264081442,29.921540656205423,0.09428349278142178,3.9128723366940905,-0.1299999999999999,-1.6953052926681738,1.2985624995759708,0.6957585855627002,-0.14868672394056115
1992-07-01,0.003,140.5,20.236521739130435,4223.0,9850.0,256894.0,6.84,415.05,12.3433,352.72,2.56501700797358,-4.453769906381844,30.05693950177936,0.45149218593265594,3.834266273248889,-0.41999999999999993,1.6807970336225584,3.7512485826688673,3.2211889628695367,-0.29843792419084336
1992-08-01,0.0349,140.9,19.738095238095237,4239.3,9787.0,257232.0,6.59,417.93,12.3667,343.06,3.4115161570007047,-2.4938441965815183,30.087295954577716,0.10094551920323269,3.8047365802077504,-0.25,0.6534857603477465,2.2857069869166082,-3.0612112198837416,-0.2670891244411257
1992-09-01,-0.0957,141.3,20.27,4273.9,9781.0,257548.0,6.42,418.48,12.4,345.43,3.4018449430163855,2.6591423611981746,30.246992215145077,0.5293727276799665,3.797738673955923,-0.16999999999999993,0.09464840997604643,1.6256795880819672,0.4049787992643772,-0.398240324691408
1992-10-01,-0.0288,141.8,20.26181818181818,4303.5,9398.0,257861.0,6.59,412.5,12.3867,344.38,4.238789289054168,-0.04037232307836369,30.349083215796895,0.33695613625264187,3.6445992220614984,0.16999999999999993,-1.5425979757348862,-1.1782324407545133,-0.6576643309675667,-0.33189152494169033
1992-11-01,-0.0403,142.0,19.214285714285715,4319.5,9565.0,258147.0,6.87,422.84,12.3833,335.02,1.691332203880691,-5.308418724654418,30.419014084507044,0.23015662061762754,3.7052532084432515,0.28000000000000025,2.578573596437314,-1.8317776836567263,-2.896491082573238,-0.34394272519197255
1992-12-01,0.0903,141.9,18.13952380952381,4355.6,9557.0,258413.0,6.77,435.64,12.39,334.82,-0.8453681223169696,-5.756085649730247,30.694855532064835,0.9027192108230775,3.698343349599285,-0.10000000000000053,3.2894102751287777,1.4429473435264184,0.010731588736234698,-0.21389392544225488
1993-01-01,0.257,142.6,17.386000000000003,4359.7,9325.0,258679.0,6.6,435.23,12.4133,329.01,5.905108577038476,-4.2427908832405326,30.572931276297336,-0.3980049649807693,3.604853892275755,-0.16999999999999993,-0.3488560946003971,1.4320742852467931,-2.2425852361610765,-0.047745125692537194
1993-02-01,0.2742,143.1,18.466315789473686,4374.3,9183.0,258919.0,6.26,441.7,12.4467,329.31,4.2002142986511615,6.028301967772531,30.568134171907758,-0.015691922815719295,3.5466690354898636,-0.33999999999999986,1.3601616920079713,2.9199821417790686,-0.25887676551015204,-0.031096325942819525
1993-03-01,0.233,143.6,18.785217391304347,4371.4,9056.0,259152.0,5.98,450.16,12.48,330.08,4.185564062062497,1.7121947225082312,30.44150417827298,-0.4151153125980578,3.4944742853614867,-0.27999999999999936,1.7791811529649668,2.4128696614947867,-0.11524770961122144,-0.07284752619310184
1993-04-01,0.1914,144.0,18.674500000000002,4412.4,9110.0,259414.0,5.97,443.08,12.4933,342.15,3.337971554252661,-0.5911294660936317,30.641666666666666,0.655379221726271,3.5117611231467847,-0.010000000000000675,-1.6287426332182446,0.300169037145617,3.3132545113687684,-0.11499872644338408
1993-05-01,0.1912,144.2,18.507894736842104,4441.3,9149.0,259680.0,6.04,445.25,12.5067,367.18,1.665510329817721,-0.8961573311157434,30.7995839112344,0.5140441993543909,3.5231823783117684,0.07000000000000028,0.5835684542643409,-0.20129252748481238,6.921502835870541,-0.11574992669366638
1993-06-01,0.1608,144.4,17.652727272727272,4458.8,9121.0,259963.0,5.96,448.06,12.52,371.89,1.6632019294529954,-4.730709244395825,30.878116343490305,0.2546543543972657,3.508576220462143,-0.08000000000000007,0.7231078540410373,1.0047331725455844,1.1359918980931027,-0.1467011269439487
1993-07-01,0.1557,144.4,16.775454545454547,4487.7,8930.0,260255.0,5.81,447.29,12.52,392.19,0.0,-5.0973512053612335,31.078254847645425,0.6460649533056362,3.431250120074542,-0.15000000000000036,0.06098513490465596,1.6966666666666697,5.314830462101039,-0.15235232719423103
1993-08-01,0.0783,144.8,16.696190476190477,4499.9,8763.0,260566.0,5.68,454.13,12.52,378.84,3.31950419146807,-0.4736200887711206,31.07665745856353,-0.005140025214345201,3.363063484875233,-0.1299999999999999,1.470489146656687,1.24754131737766,-3.7398717376868618,-0.23030352744451338
1993-09-01,0.0408,145.1,16.01181818181818,4530.5,8714.0,260867.0,5.36,459.24,12.52,355.28,2.483615926230698,-4.185349225647128,31.223294279807032,0.4707454434317526,3.3403995139285536,-0.3199999999999994,1.1389061293991134,2.82636533948077,-6.627742131257897,-0.26835472769479557
1993-10-01,0.1476,145.7,16.606666666666666,4552.0,8750.0,261163.0,5.33,463.9,12.54,364.18,4.951863973220227,3.6477135220090773,31.24227865477008,0.06078348330347261,3.3503980272856415,-0.03000000000000025,0.8219616485255703,0.27401133556498297,2.06154866088335,-0.1621059279450779
1993-11-01,0.0604,145.8,15.196363636363635,4573.4,8542.0,261425.0,5.72,462.89,12.56,373.83,0.823327648078731,-8.874805638458039,31.3676268861454,0.40041075854286845,3.267476331643875,0.3899999999999997,-0.06070694739034473,-2.744443970673225,2.5466791345789552,-0.2498571281953602
1993-12-01,0.1427,145.8,13.725714285714286,4590.7,8477.0,261674.0,5.77,465.95,12.58,383.3,0.0,-10.178513606492912,31.48628257887517,0.3775607108446266,3.2395270451019207,0.04999999999999982,0.8836243917278646,0.07666666666666802,2.5016823763623464,-0.16810832844564255
1994-01-01,0.1922,146.2,14.2915,4604.8,8630.0,261919.0,5.75,472.99,12.6233,386.88,3.2876732893448946,4.03939262259998,31.496580027359784,0.03269920784880753,3.2949117857047407,-0.019999999999999574,1.4477742336599004,0.3668605592212553,0.6556867298797897,-0.11915952869592475
1994-02-01,0.0024,146.7,13.802000000000001,4652.3,8583.0,262123.0,5.97,471.58,12.6667,381.91,4.09696539990847,-3.485144574400456,31.713019768234496,0.6848345425050972,3.274416972184814,0.21999999999999975,-0.41637827220650064,-1.6222471166590373,-1.6343726505883893,-0.30951072894620707
1994-03-01,0.2336,147.2,13.822608695652175,4665.4,8470.0,262352.0,6.48,463.81,12.71,384.13,4.083025375008731,0.14920536759470693,31.69429347826087,-0.05906665827417612,3.2284869183387204,0.5100000000000007,-1.7735276098270019,-3.922752114584066,0.23935370624519337,-0.0788619291964894
1994-04-01,0.246,147.4,15.231578947368419,4690.7,8331.0,262631.0,6.97,447.23,12.7533,377.27,1.629328152551679,9.706527215658545,31.82293080054274,0.40504760595219125,3.1721312411710727,0.4899999999999993,-3.538622447549699,-3.5157773460459674,-1.9377698937971033,-0.06701312944677174
1994-05-01,0.1984,147.5,16.188,4689.2,7915.0,262877.0,7.18,450.9,12.7967,381.43,0.8138352295667062,6.089939198267658,31.791186440677965,-0.09980288614030997,3.0109138494428955,0.20999999999999996,0.9856622653813717,-1.1669862691305586,1.0288040141099408,-0.11516432969705406
1994-06-01,0.312,148.0,16.763181818181817,4728.8,7927.0,263152.0,7.1,454.83,12.84,385.64,4.060917581087864,3.491469597542407,31.951351351351352,0.5025380328246065,3.0123274761354653,-0.08000000000000007,0.7643803808117265,0.8999235349093453,0.7592846161618816,-0.00211552994733627
1994-07-01,0.1774,148.4,17.59952380952381,4740.8,7946.0,263436.0,7.3,451.4,12.87,385.49,3.238868362998204,4.868692241197881,31.946091644204852,-0.016462966002439572,3.01629238221048,0.20000000000000018,-0.7895791918230196,-1.2782390302498516,-0.3088096435640786,-0.1372667301976186
1994-08-01,0.1679,149.0,16.89272727272727,4783.0,7933.0,263724.0,7.24,464.24,12.9,380.36,4.841970254615191,-4.098865498622617,32.100671140939596,0.48270916488171167,3.008069041877114,-0.05999999999999961,2.6325756001658545,0.6848358121153975,-1.7432054870639035,-0.14731793044790092
1994-09-01,0.2651,149.4,15.895,4795.5,7734.0,264017.0,7.46,466.96,12.92,391.58,3.2171601039092224,-6.0878596052030165,32.09839357429719,-0.007095326554873438,2.9293568217198134,0.21999999999999975,0.5464013791372433,-1.424763341992433,2.639069740462574,-0.05066913069818324
1994-10-01,0.3418,149.5,16.49047619047619,4833.3,7632.0,264301.0,7.74,463.81,13.0133,389.77,0.8029441584294972,3.6778419322187617,32.329765886287625,0.7182365865020746,2.887616770273287,0.28000000000000025,-0.5102348378689858,-1.6852453465357935,-0.5302135394354757,0.025479669051534426
1994-11-01,0.3497,149.7,17.191363636363636,4846.0,7375.0,264559.0,7.96,461.01,13.0967,384.39,1.604278313809715,4.162412986801822,32.37140948563795,0.12872596165789396,2.7876579515344404,0.21999999999999975,-0.5027554716183775,-1.248689859484141,-1.523605797204386,0.03282846880125223
1994-12-01,0.2429,149.7,15.931999999999999,4862.3,7230.0,264804.0,7.81,455.19,13.17,379.29,0.0,-7.60774782335738,32.48029392117569,0.33579545989250725,2.730321294240268,-0.15000000000000036,-1.0296641435386829,1.8633333333333364,-1.3356578197678992,-0.0745227314490301
1995-01-01,0.4111,150.3,16.551904761904762,4871.9,7375.0,265044.0,7.78,465.25,13.18,378.55,4.800006400014922,3.8171521234934502,32.41450432468396,-0.20275775812197416,2.7825568584838742,-0.02999999999999936,2.0217931774194744,0.49083279999875135,-0.5952924775946222,0.09312606830068759
1995-02-01,0.6332,150.9,17.1145,4871.7,7187.0,265270.0,7.47,481.92,13.18,376.64,4.78088281784963,3.3424870861431533,32.284294234592444,-0.40251216032456405,2.709315037508953,-0.3100000000000005,3.3495645606851503,2.729926431845868,-0.9042409492278303,0.31467486805040523
1995-03-01,0.3509,151.4,17.006521739130434,4906.5,7153.0,265495.0,7.2,493.15,13.17,382.12,3.9695702754546147,-0.6329155213824045,32.40752972258917,0.3809929277851509,2.694212697037609,-0.2699999999999996,2.1950303467971226,2.4517024770454454,1.1136896100350846,0.03182366780012302
1995-04-01,0.4159,151.9,18.648333333333333,4911.5,7645.0,265755.0,7.06,507.91,13.2433,391.03,3.9564823180541,9.215987438963502,32.333772218564846,-0.22785311300026478,2.8767097514628137,-0.14000000000000057,2.836429562370231,1.3902931401621628,1.9752519384574896,0.0962724675498407
1995-05-01,0.2585,152.2,18.35090909090909,4954.4,7430.0,265998.0,6.63,523.81,13.3067,385.22,2.367642991029939,-1.607766157923196,32.551905387647835,0.6723640683068854,2.7932540846171774,-0.4299999999999997,3.0966456238629183,3.831029750747503,-1.6942719554543295,-0.06167873270044161
1995-06-01,0.3748,152.5,17.312727272727273,4999.0,7427.0,266270.0,6.17,539.35,13.36,387.56,2.3629807438570793,-5.823720348439565,32.78032786885246,0.699267116983826,2.789274045142149,-0.45999999999999996,2.932862258945702,4.03558493801191,0.4086925240845751,0.05407006704927608
1995-07-01,0.4374,152.5,15.854285714285714,4991.8,7527.0,266557.0,6.28,557.37,13.44,386.23,0.0,-8.800205568550545,32.73311475409836,-0.14413262694588092,2.823786282108517,0.11000000000000032,3.4872002424564736,-0.3658333333333358,-0.34376285807500295,0.11611886679899375
1995-08-01,0.3868,152.9,16.096363636363638,5027.1,7484.0,266843.0,6.49,559.11,13.51,383.67,3.14342026505976,1.5153529542090816,32.878351863963374,0.44271940431261925,2.8046454282105957,0.20999999999999996,0.2509016857085862,-1.4186183554216463,-0.9269755710263894,0.0649676665487115
1995-09-01,0.2746,153.2,16.69952380952381,5042.5,7478.0,267152.0,6.2,578.77,13.58,383.06,2.3521732457691513,3.6786819231861667,32.9144908616188,0.10985693821043974,2.7991555369228007,-0.29000000000000004,3.4552170804852773,2.6648188961859045,-0.35513176102979216,-0.04778353370157079
1995-10-01,0.3762,153.7,16.11090909090909,5035.9,7328.0,267456.0,6.04,582.92,13.65,383.14,3.9100718856715844,-3.588357879560844,32.76447625243982,-0.45681251287299496,2.739889925819574,-0.16000000000000014,0.5835881608739755,1.4708273428607026,-0.30495704756194897,0.05326526604814685
1995-11-01,0.3672,153.6,16.86090909090909,5077.8,7426.0,267715.0,5.93,595.53,13.72,385.31,-0.7809957971741,4.550124528203892,33.05859375,0.8936667797397213,2.7738453205834563,-0.11000000000000032,2.3970657454111524,1.4484163164311774,0.6298577291572904,0.043714065797864576
1995-12-01,0.167,153.5,17.925263157894737,5120.1,7423.0,267943.0,5.71,614.57,13.79,387.44,-0.7815044235844226,6.121319632919331,33.355700325732904,0.8947126875026079,2.7703653388967058,-0.21999999999999975,3.399044963804302,2.3192920352987,0.616404668374404,-0.15703713445241776
1996-01-01,0.2095,154.4,17.853181818181817,5108.9,7491.0,268151.0,5.65,614.42,13.8933,399.45,7.015284676109346,-0.4029321972140121,33.08873056994818,-0.8035923819023072,2.793575261699565,-0.05999999999999961,-0.4207608508810819,0.3712262769908846,2.468153226965253,-0.1150883347027
